countryCode,stateCode,stateName1,stateName2,stateName3,googleName,googleAdmin,countryName,lat,lng,bounds,combinaciones
VN,VN-DN,Thanh Phố Da Nang,Da Nang,Thanh Phố Da Nang,"Da Nang, Vietnam",administrative_area_level_1,Vietnam,16.08333,108.08333,16.2161581@108.3381989*15.9193369@107.8187371,4
VN,VN-43,Tinh Ba Ria-Vung Tau,Ba Ria-Vung Tau,Tinh Ba Ria-Vung Tau,"Ba Ria - Vung Tau, Vietnam",administrative_area_level_1,Vietnam,10.58333,107.25,10.8039479@107.5830259*10.3202097@106.9980384,2
VN,VN-57,Tinh Binh Duong,Binh Duong,Tinh Binh Duong,"Binh Duong, Vietnam",administrative_area_level_1,Vietnam,11.16667,106.66667,11.5000023@106.9676759*10.8636351@106.335735,2
VN,VN-58,Tinh Binh Phuoc,Binh Phuoc,Tinh Binh Phuoc,"Binh Phuoc, Vietnam",administrative_area_level_1,Vietnam,11.75,106.91667,12.29071@107.4282521*11.300705@106.417961,4
VN,VN-40,Tinh Binh Thuan,Binh Thuan,Tinh Binh Thuan,"Binh Thuan, Vietnam",administrative_area_level_1,Vietnam,11.08333,108.08333,11.555921@109.0856934*9.966979000000002@107.394964,9
VN,VN-31,Tinh Binh Dinh,Binh Dinh,Tinh Binh Dinh,"Binh Dinh Province, Vietnam",administrative_area_level_1,Vietnam,14.16667,109,14.700094@109.3000072*13.5158139@108.601815,4
VN,VN-55,Tinh Bac Lieu,Bac Lieu,Tinh Bac Lieu,"Bac Lieu, Vietnam",administrative_area_level_1,Vietnam,9.3,105.5,9.637118899999999@106.7433943*8.595139200000002@105.2332641,4
VN,VN-54,Tinh Bac Giang,Bac Giang,Tinh Bac Giang,"Bac Giang, Vietnam",administrative_area_level_1,Vietnam,21.33333,106.43333,21.6256549@107.033035*21.122606@105.881726,3
VN,VN-53,Tinh Bac Kan,Bac Kan,Tinh Bac Kan,"Bac Kan Province, Vietnam",administrative_area_level_1,Vietnam,22.25,105.83333,22.740994@106.2451609*21.805201@105.4305939,4
VN,VN-56,Tinh Bac Ninh,Bac Ninh,Tinh Bac Ninh,"Bac Ninh Province, Vietnam",administrative_area_level_1,Vietnam,21.1,106.1,21.263603@106.3089509*20.969552@105.9041419,4
VN,VN-50,Tinh Ben Tre,Ben Tre,Tinh Ben Tre,"Ben Tre, Vietnam",administrative_area_level_1,Vietnam,10.16667,106.5,10.3373171@106.7976299*9.808341@106.0147733,2
VN,VN-04,Tinh Cao Bang,Cao Bang,Tinh Cao Bang,"Cao Bang, Vietnam",administrative_area_level_1,Vietnam,22.75,106.08333,23.1186219@106.826317*22.35741@105.2724999,4
VN,VN-59,Tinh Ca Mau,Ca Mau,Tinh Ca Mau,"Ca Mau, Vietnam",administrative_area_level_1,Vietnam,9.08333,105.08333,9.55968@105.4185013*8.4127295@104.7174611,4
VN,VN-03,Tinh Ha Giang,Ha Giang,Tinh Ha Giang,"Ha Giang, Vietnam",administrative_area_level_1,Vietnam,22.75,105,23.3888341@105.5752411*22.166518@104.3361501,4
VN,VN-63,Tinh Ha Nam,Ha Nam,Tinh Ha Nam,"Ha Nam Province, Vietnam",administrative_area_level_1,Vietnam,20.53333,105.96667,20.703745@106.183102*20.3626781@105.7697231,2
VN,VN-23,Tinh Ha Tinh,Ha Tinh,Tinh Ha Tinh,"Ha Tinh Province, Vietnam",administrative_area_level_1,Vietnam,18.33333,105.75,18.7626158@106.5042068*17.915977@105.108635,4
VN,VN-14,Tinh Hoa Binh,Hoa Binh,Tinh Hoa Binh,"Hoa Binh, Vietnam",administrative_area_level_1,Vietnam,20.66667,105.33333,21.1126179@105.8611979*20.3047901@104.8349999,4
VN,VN-66,Tinh Hung Yen,Hung Yen,Tinh Hung Yen,"Hung Yen Province, Vietnam",administrative_area_level_1,Vietnam,20.81667,106.05,21.006161@106.269346*20.602892@105.8954829,4
VN,VN-61,Tinh Hai Duong,Hai Duong,Tinh Hai Duong,"Hai Duong, Vietnam",administrative_area_level_1,Vietnam,20.91667,106.33333,21.231167@106.613709*20.691178@106.126308,2
VN,VN-34,Tinh Khanh Hoa,Khanh Hoa,Tinh Khanh Hoa,"Khanh Hoa Province, Vietnam",administrative_area_level_1,Vietnam,12.33333,109,12.8655891@109.4615432*11.8045669@108.671521,4
VN,VN-47,Tinh Kien Giang,Kien Giang,Tinh Kien Giang,"Kien Giang, Vietnam",administrative_area_level_1,Vietnam,10,105.16667,10.538596@105.538959*9.381122999999999@104.3223179,4
VN,VN-01,Tinh Lai Chau,Lai Chau,Tinh Lai Chau,"Lai Chau, Vietnam",administrative_area_level_1,Vietnam,22.28333,103.25,22.8214739@103.985241*21.6847368@102.3274711,4
VN,VN-02,Tinh Lao Cai,Lao Cai,Tinh Lao Cai,"Lao Cai, Vietnam",administrative_area_level_1,Vietnam,22.3,104.16667,22.848793@104.626443*21.8772199@103.529518,4
VN,VN-35,Tinh Lam Dong,Lam Dong,Tinh Lam Dong,"Lam Dong, Vietnam",administrative_area_level_1,Vietnam,11.66667,108.08333,12.31751@108.733016*11.214375@107.266093,4
VN,VN-09,Tinh Lang Son,Lang Son,Tinh Lang Son,"Lang Son Province, Vietnam",administrative_area_level_1,Vietnam,21.83333,106.58333,22.4613169@107.370491*21.3245939@106.0948229,4
VN,VN-67,Tinh Nam Dinh,Nam Dinh,Tinh Nam Dinh,"Nam Dinh, Vietnam",administrative_area_level_1,Vietnam,20.25,106.25,20.4996661@106.5649637*19.968296@105.924061,4
VN,VN-22,Tinh Nghe An,Nghe An,Tinh Nghe An,"Nghe An, Vietnam",administrative_area_level_1,Vietnam,19.25,104.91667,19.999296@105.806644*18.5531651@103.876259,6
VN,VN-18,Tinh Ninh Binh,Ninh Binh,Tinh Ninh Binh,"Ninh Binh Province, Vietnam",administrative_area_level_1,Vietnam,20.23333,105.9,20.4552341@106.1673527*19.9628219@105.5424731,4
VN,VN-36,Tinh Ninh Thuan,Ninh Thuan,Tinh Ninh Thuan,"Ninh Thuan Province, Vietnam",administrative_area_level_1,Vietnam,11.75,108.83333,12.163288@109.2379444*11.3070363@108.55301,4
VN,VN-68,Tinh Phu Tho,Phu Tho,Tinh Phu Tho,"Phu Tho Province, Vietnam",administrative_area_level_1,Vietnam,21.33333,105.13333,21.719738@105.4579171*20.917282@104.8163571,4
VN,VN-32,Tinh Phu Yen,Phu Yen,Tinh Phu Yen,"Phu Yen Province, Vietnam",administrative_area_level_1,Vietnam,13.16667,109.08333,13.694343@109.4588245*12.705112@108.672809,4
VN,VN-24,Tinh Quang Binh,Quang Binh,Tinh Quang Binh,"Quang Binh Province, Vietnam",administrative_area_level_1,Vietnam,17.5,106.33333,18.089871@106.995214*16.924024@105.617928,6
VN,VN-27,Tinh Quang Nam,Quang Nam,Tinh Quang Nam,"Quang Nam Province, Vietnam",administrative_area_level_1,Vietnam,15.58333,107.91667,16.066077@108.7379948*14.951885@107.217789,6
VN,VN-29,Tinh Quang Ngai,Quang Ngai,Tinh Quang Ngai,"Quang Ngai, Vietnam",administrative_area_level_1,Vietnam,15,108.66667,15.418937@109.146336*14.5329381@108.2354431,4
VN,VN-13,Tinh Quang Ninh,Quang Ninh,Tinh Quang Ninh,"Quang Ninh Province, Vietnam",administrative_area_level_1,Vietnam,21.25,107.33333,21.6654891@108.0736009*20.7164602@106.439682,6
VN,VN-25,Tinh Quang Tri,Quang Tri,Tinh Quang Tri,"Quang Tri Province, Vietnam",administrative_area_level_1,Vietnam,16.75,107,17.165551@107.3883289*16.3023949@106.553429,4
VN,VN-52,Tinh Soc Trang,Soc Trang,Tinh Soc Trang,"Soc Trang, Vietnam",administrative_area_level_1,Vietnam,9.55,105.91667,9.9332116@106.293053*9.2386673@105.5439898,2
VN,VN-05,Tinh Son La,Son La,Tinh Son La,"Son La, Vietnam",administrative_area_level_1,Vietnam,21.16667,104,22.028912@105.0230869*20.5777401@103.16153,9
VN,VN-21,Tinh Thanh Hoa,Thanh Hoa,Tinh Thanh Hoa,"Thanh Hoa, Vietnam",administrative_area_level_1,Vietnam,20.06667,105.33333,20.6708141@106.0758351*19.2866772@104.378349,6
VN,VN-20,Tinh Thai Binh,Thai Binh,Tinh Thai Binh,"Thai Binh, Vietnam",administrative_area_level_1,Vietnam,20.5,106.36667,20.728204@106.6308669*20.2802141@106.109368,0
VN,VN-69,Tinh Thai Nguyen,Thai Nguyen,Tinh Thai Nguyen,"Thai Nguyen, Vietnam",administrative_area_level_1,Vietnam,21.66667,105.83333,22.047269@106.23657*21.324607@105.4771269,4
VN,VN-26,Tinh Thua Thien-Hue,Thua Thien-Hue,Tinh Thua Thien-Hue,"Thua Thien Hue, Vietnam",administrative_area_level_1,Vietnam,16.33333,107.58333,16.741354@108.1925689*15.994803@107.0167731,4
VN,VN-46,Tinh Tien Giang,Tien Giang,Tinh Tien Giang,"Tien Giang, Vietnam",administrative_area_level_1,Vietnam,10.4,106.3,10.5871@106.788528*10.213442@105.8196079,2
VN,VN-51,Tinh Tra Vinh,Tra Vinh,Tinh Tra Vinh,"Tra Vinh, Vietnam",administrative_area_level_1,Vietnam,9.8,106.3,10.0746886@106.5795241*9.5293159@105.9722168,4
VN,VN-07,Tinh Tuyen Quang,Tuyen Quang,Tinh Tuyen Quang,"Tuyen Quang Province, Vietnam",administrative_area_level_1,Vietnam,22.11667,105.25,22.694384@105.597397*21.501763@104.848572,4
VN,VN-37,Tinh Tay Ninh,Tay Ninh,Tinh Tay Ninh,"Tay Ninh Province, Vietnam",administrative_area_level_1,Vietnam,11.33333,106.16667,11.7754689@106.491473*10.97432@105.8113099,4
VN,VN-49,Tinh Vinh Long,Vinh Long,Tinh Vinh Long,"Vinh Long, Vietnam",administrative_area_level_1,Vietnam,10.1,106,10.3284542@106.2733691*9.8919283@105.6828727,4
VN,VN-70,Tinh Vinh Phuc,Vinh Phuc,Tinh Vinh Phuc,"Vinh Phuc Province, Vietnam",administrative_area_level_1,Vietnam,21.33333,105.56667,21.573348@105.7897179*21.10479@105.322971,0
VN,VN-06,Tinh Yen Bai,Yen Bai,Tinh Yen Bai,"Yen Bai Province, Vietnam",administrative_area_level_1,Vietnam,21.75,104.58333,22.291081@105.100925*21.3273449@103.887402,6
VN,VN-71,Tinh Dien Bien,Tinh Dien Bien,Tinh Dien Bien,"Dien Bien, Vietnam",administrative_area_level_1,Vietnam,21.33333,102.93333,22.5563429@103.6003289*20.869232@102.1482091,6
VN,VN-33,Tinh Dak Lak,Dac Lak,Tinh Dak Lak,"Dak Lak Province, Vietnam",administrative_area_level_1,Vietnam,12.75,108.25,13.4162268@108.994509*12.16056@107.4892809,4
VN,VN-39,Tinh Dong Nai,Dong Nai,Tinh Dong Nai,"Dong Nai, Vietnam",administrative_area_level_1,Vietnam,11,107.16667,11.5814941@107.5747849*10.582153@106.7527479,4
VN,VN-45,Tinh Dong Thap,Dong Thap,Tinh Dong Thap,"Dong Thap Province, Vietnam",administrative_area_level_1,Vietnam,10.58333,105.63333,10.9664691@105.944197*10.1387694@105.1887371,0
VN,VN-72,Dak Nong,Dak Nong,Dak Nong,"Dak Nong, Vietnam",administrative_area_level_1,Vietnam,12.16667,107.75,12.8117129@108.115932*11.748865@107.2079091,4
YE,YE-AD,Aden,Aden,Muhafazat ‘Adan,"Aden, Yemen",administrative_area_level_1,Yemen,12.83333,44.91667,12.92427@45.0821905*12.6697487@44.4078031,2
YE,YE-JA,Al Jawf,Al Jawf,Muhafazat al Jawf,"Al Jawf, Yemen",administrative_area_level_1,Yemen,16.5974,45.5243,17.4041709@47.0087311*15.722451@44.067691,12
YE,YE-MR,Al Mahrah,Al Mahrah,Al Mahrah,"Al Mahrah, Yemen",administrative_area_level_1,Yemen,17,51.5,19.002331@53.0783*15.0801567@50.1137559,20
YE,YE-MW,Al Mahwit,Al Mahwit,Al Mahwit,"Al Mahwit, Yemen",administrative_area_level_1,Yemen,15.39198,43.53616,15.5304159@43.924874*15.006784@43.25229710000001,0
YE,YE-SA,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,"Amanat Al Asimah, Yemen",administrative_area_level_1,Yemen,15.45037,44.221,15.572348@44.40622*15.252478@44.122428,0
YE,YE-DA,Ad Dali‘,Ad Dali‘,Muhafazat ad Dali‘,"Ad Dali', Yemen",administrative_area_level_1,Yemen,13.8924,44.7625,14.21022@45.152037*13.5239499@44.359157,4
YE,YE-DH,Dhamar,Dhamar,Muhafazat Dhamar,"Dhamar, Yemen",administrative_area_level_1,Yemen,14.68296,44.27294,14.9834611@44.8365489*14.031811@43.475584,2
YE,YE-IB,Ibb,Ibb,Ibb,"Ibb, Yemen",administrative_area_level_1,Yemen,14,44.16667,14.433573@44.6729879*13.674915@43.647663,4
YE,YE-LA,Lahij,Lahij,Muhafazat Lahij,"Lahij, Yemen",administrative_area_level_1,Yemen,13.16667,44.58333,14.038491@45.3733981*12.5934672@43.5153301,9
YE,YE-MA,Ma’rib,Ma’rib,Muhafazat Ma’rib,"Ma'rib, Yemen",administrative_area_level_1,Yemen,15.4591,45.32534,16.124789@46.8084599*14.48268@44.5231891,9
YE,YE-AB,Muḩāfaz̧at Abyan,Abyan,Muḩāfaz̧at Abyan,"Abyan, Yemen",administrative_area_level_1,Yemen,13.6291,46.126,14.303409@47.166517*12.9191754@45.046048,9
YE,YE-BA,Muhafazat al Bayda’,Al Baydaʼ,Muhafazat al Bayda’,"Al Bayda', Yemen",administrative_area_level_1,Yemen,14.34166,45.39442,14.7964711@46.0480639*13.806784@44.58074209999999,6
YE,YE-HU,Muhafazat al Hudaydah,Muhafazat al Hudaydah,Muhafazat al Hudaydah,"Al Hudaydah, Yemen",administrative_area_level_1,Yemen,14.91732,43.19279,15.9224578@43.777108*13.6042295@41.8160553,9
YE,YE-HD,Muhafazat Hadramawt,Muhafazat Hadramawt,Muhafazat Hadramawt,"Hadramaut, Yemen",administrative_area_level_1,Yemen,16,49,19.002331@54.53053990000001*12.1115582@46.2974891,72
YE,YE-AM,Omran,Omran,Muhafazat ‘Amran,"'Amran, Yemen",administrative_area_level_1,Yemen,16.23022,43.90983,16.641641@44.3594831*15.488677@43.524034,4
YE,YE-RA,Raymah,Raymah,Muhafazat Raymah,"Raymah, Yemen",administrative_area_level_1,Yemen,14.63333,43.66667,14.907967@43.93437100000001*14.330542@43.468324,0
YE,YE-SN,Sanaa,Sanaa,Sanaa,"Sana'a, Yemen",administrative_area_level_1,Yemen,15.26069,44.42489,15.999544@45.113294*14.715056@43.511032,6
YE,YE-SH,Shabwah,Shabwah,Shabwah,"Shabwah, Yemen",administrative_area_level_1,Yemen,15,47,15.707462@48.55257950000001*13.5945317@45.466305,12
YE,YE-TA,Ta‘izz,Ta‘izz,Muhafazat Ta‘izz,"Ta'izz, Yemen",administrative_area_level_1,Yemen,13.5,44,13.887883@44.510999*12.6340961@43.2397839,4
YE,YE-SD,Sa‘dah,Sa‘dah,Muhafazat Sa‘dah,"Sa'dah, Yemen",administrative_area_level_1,Yemen,17.0634,43.91488,17.4748747@44.905049*16.554325@43.13998,4
YE,YE-HJ,Hajjah,Hajjah,Muhafazat Hajjah,"Hajjah, Yemen",administrative_area_level_1,Yemen,16,43.25,16.6797261@43.766581*15.463984@42.778236,4
TF,X,Archipel des Crozet,Crozet,Archipel des Crozet,"","",French Southern Territories,-46.41667,51,"",0
TF,X,Archipel des Kerguelen,Kerguelen,Archipel des Kerguelen,"","",French Southern Territories,-49.25,69.16667,"",0
TF,X,La Terre-Adélie,Terre-Adélie,La Terre-Adélie,"","",French Southern Territories,-59.99856,138.9913,"",0
TF,X,Îles Saint-Paul et Nouvelle-Amsterdam,Saint-Paul-et-Amsterdam,Îles Saint-Paul et Nouvelle-Amsterdam,"","",French Southern Territories,-37.83333,77.55,"",0
TF,X,Îles Éparses de l'océan Indien,Îles Éparses,Îles Éparses de l'océan Indien,"","",French Southern Territories,-17.04333,42.7448,"",0
GS,X,Grytviken,"",Grytviken,"","",South Georgia and the South Sandwich Islands,-54.28111,-36.5092,"",0
DZ,DZ-01,Adrar,Adrar,Adrar,"Adrar, Algeria",administrative_area_level_1,Algeria,25.75,-1,31.6689799@2.2518631*20.212132@-5.7636181,96
DZ,DZ-23,Annaba,Annaba,Annaba,"Annaba, Algeria",administrative_area_level_1,Algeria,36.83333,7.58333,37.0850663@7.831878000000001*36.570061@7.3225595,2
DZ,DZ-32,El Bayadh,El Bayadh,El Bayadh,"El Bayadh, Algeria",administrative_area_level_1,Algeria,32.5,1.16667,34.4375501@2.384171*30.7070011@-0.484149,15
DZ,DZ-39,El Oued,El Oued,El Oued,"El Oued, Algeria",administrative_area_level_1,Algeria,33.16667,7.25,34.4963679@9.173357099999999*31.7482531@5.192999899999999,20
DZ,DZ-36,El Tarf,El Tarf,El Tarf,"El Tarf, Algeria",administrative_area_level_1,Algeria,36.75,8.16667,36.9521553@8.67615*36.3699299@7.730847,2
DZ,DZ-33,Illizi,Illizi,Illizi,"Illizi, Algeria",administrative_area_level_1,Algeria,26.83333,8.16667,30.1144791@11.979548*23.0151409@5.8658301,56
DZ,DZ-31,Oran,Oran,Oran,"Oran, Algeria",administrative_area_level_1,Algeria,35.66667,-0.5,35.9094113@-0.0895259*35.31461@-1.0553205,2
DZ,DZ-04,Oum el Bouaghi,Oum el Bouaghi,Oum el Bouaghi,"Oum El Bouaghi, Algeria",administrative_area_level_1,Algeria,35.83333,7.08333,36.167782@7.932361999999999*35.4122201@6.1793371,4
DZ,DZ-44,Wilaya de Ain Defla,Ain Defla,Wilaya de Ain Defla,"Ain Defla, Algeria",administrative_area_level_1,Algeria,36.16667,2.16667,36.422291@2.7431009*35.834492@1.6114019,4
DZ,DZ-46,Wilaya de Ain Temouchent,Ain Temouchent,Wilaya de Ain Temouchent,"Ain Tecmouchent, Algeria",administrative_area_level_1,Algeria,35.33333,-1.08333,35.6543147@-0.5435831*35.0651699@-1.5726119,2
DZ,DZ-05,Wilaya de Batna,Batna,Wilaya de Batna,"Batna, Algeria",administrative_area_level_1,Algeria,35.5,5.91667,35.900909@6.8392491*34.742031@4.835437,6
DZ,DZ-06,Wilaya de Bejaia,Bejaia,Wilaya de Bejaia,"Bejaia, Algeria",administrative_area_level_1,Algeria,36.66667,4.91667,36.8962678@5.5339949*36.188129@4.413876999999999,2
DZ,DZ-07,Wilaya de Biskra,Biskra,Wilaya de Biskra,"Biskra, Algeria",administrative_area_level_1,Algeria,34.66667,5.41667,35.28183@6.8151589*33.582039@4.2252789,9
DZ,DZ-09,Wilaya de Blida,Blida,Wilaya de Blida,"Blida, Algeria",administrative_area_level_1,Algeria,36.58333,3,36.7137799@3.3814539*36.3292091@2.5255654,2
DZ,DZ-34,Wilaya de Bordj Bou Arreridj,Bordj Bou Arreridj,Wilaya de Bordj Bou Arreridj,"Bordj Bou Arreridj, Algeria",administrative_area_level_1,Algeria,36.08333,4.75,36.4107398@5.3075279*35.74128@4.140694,4
DZ,DZ-10,Wilaya de Bouira,Bouira,Wilaya de Bouira,"Bouira, Algeria",administrative_area_level_1,Algeria,36.25,3.91667,36.5897481@4.47439*35.8270988@3.375708,4
DZ,DZ-35,Wilaya de Boumerdes,Boumerdes,Wilaya de Boumerdes,"Boumerdes, Algeria",administrative_area_level_1,Algeria,36.75,3.66667,36.9245898@4.1178311*36.526798@3.301881,2
DZ,DZ-08,Wilaya de Bechar,Bechar,Wilaya de Bechar,"Bechar, Algeria",administrative_area_level_1,Algeria,30.25,-3.08333,32.3424989@0.341749*28.260771@-5.2939911,30
DZ,DZ-02,Wilaya de Chlef,Chlef,Wilaya de Chlef,"Chlef, Algeria",administrative_area_level_1,Algeria,36.25,1.25,36.5619711@1.785587*35.83667@0.7398310000000001,4
DZ,DZ-25,Wilaya de Constantine,Constantine,Wilaya de Constantine,"Constantine, Algeria",administrative_area_level_1,Algeria,36.33333,6.66667,36.5762899@7.101947099999999*36.0626601@6.372167,2
DZ,DZ-17,Wilaya de Djelfa,Djelfa,Wilaya de Djelfa,"Djelfa, Algeria",administrative_area_level_1,Algeria,34.33333,3.66667,35.813271@5.1057271*32.8778921@2.341681,16
DZ,DZ-47,Wilaya de Ghardaia,Ghardaia,Wilaya de Ghardaia,"Ghardaia Province, Algeria",administrative_area_level_1,Algeria,31.08333,3.16667,33.0102619@4.9917771*28.9587191@1.8867199,24
DZ,DZ-24,Wilaya de Guelma,Guelma,Wilaya de Guelma,"Guelma, Algeria",administrative_area_level_1,Algeria,36.41667,7.41667,36.622841@8.068168*36.01097900000001@7.015030899999999,2
DZ,DZ-18,Wilaya de Jijel,Jijel,Wilaya de Jijel,"Jijel, Algeria",administrative_area_level_1,Algeria,36.75,6,36.9459092@6.56381*36.4861409@5.4871441,2
DZ,DZ-40,Wilaya de Khenchela,Khenchela,Wilaya de Khenchela,"Khenchela Province, Algeria",administrative_area_level_1,Algeria,35,7,35.66658@7.608356*34.126701@6.564530899999999,4
DZ,DZ-03,Wilaya de Laghouat,Laghouat,Wilaya de Laghouat,"Laghouat, Algeria",administrative_area_level_1,Algeria,33.58333,2.66667,34.6757699@4.262039*32.69817@1.4349551,12
DZ,DZ-29,Wilaya de Mascara,Mascara,Wilaya de Mascara,"Mascara, Algeria",administrative_area_level_1,Algeria,35.41667,0.16667,35.7647711@0.9324479999999999*34.984219@-0.4987059999999999,2
DZ,DZ-43,Wilaya de Mila,Mila,Wilaya de Mila,"Mila, Algeria",administrative_area_level_1,Algeria,36.41667,6.16667,36.5914688@6.5860739*35.8439901@5.814076,4
DZ,DZ-27,Wilaya de Mostaganem,Mostaganem,Wilaya de Mostaganem,"Mostaganem, Algeria",administrative_area_level_1,Algeria,36,0.33333,36.3433564@0.7785899*35.59095000000001@-0.1089041,2
DZ,DZ-26,Wilaya de Medea,Medea,Wilaya de Medea,"Medea, Algeria",administrative_area_level_1,Algeria,36.08333,3,36.486568@3.7106779*35.435902@2.2126921,4
DZ,DZ-28,Wilaya de M’Sila,Mʼsila,Wilaya de M’Sila,"M'Sila, Algeria",administrative_area_level_1,Algeria,35.33333,4.33333,36.014969@5.4221711*34.2229801@3.435967,9
DZ,DZ-45,Wilaya de Naama,Naama النعامة,Wilaya de Naama,"Naama Province, Algeria",administrative_area_level_1,Algeria,33.5,-0.83333,34.2906@0.134101*32.108521@-1.7384947,6
DZ,DZ-30,Wilaya de Ouargla,Ouargla,Wilaya de Ouargla,"Ouargla, Algeria",administrative_area_level_1,Algeria,30.5,6.16667,33.62553@9.575346099999999*28.47551@3.068881,42
DZ,DZ-48,Wilaya de Relizane,Relizane,Wilaya de Relizane,"Relizane, Algeria",administrative_area_level_1,Algeria,35.75,0.91667,36.18832@1.4781659*35.421719@0.256596,4
DZ,DZ-20,Wilaya de Saida,Saida,Wilaya de Saida,"Saida, Algeria",administrative_area_level_1,Algeria,34.66667,0.33333,35.138531@1.1551755*33.8862299@-0.4519459,6
DZ,DZ-22,Wilaya de Sidi Bel Abbes,Sidi Bel Abbes,Wilaya de Sidi Bel Abbes,"Sidi-Bel-Abbes, Algeria",administrative_area_level_1,Algeria,34.83333,-0.5,35.427238@-0.0047789*34.189751@-1.0944019,4
DZ,DZ-21,Wilaya de Skikda,Skikda,Wilaya de Skikda,"Skikda, Algeria",administrative_area_level_1,Algeria,36.75,6.83333,37.0898568@7.570927999999999*36.3890301@6.23936,4
DZ,DZ-41,Wilaya de Souk Ahras,Souk Ahras,Wilaya de Souk Ahras,"Souk Ahras, Algeria",administrative_area_level_1,Algeria,36.16667,7.91667,36.4635699@8.391905999999999*35.7810211@7.397965,4
DZ,DZ-19,Wilaya de Setif,Setif,Wilaya de Setif,"Setif, Algeria",administrative_area_level_1,Algeria,36.16667,5.5,36.55896@6.0757441*35.597488@4.8029511,6
DZ,DZ-11,Wilaya de Tamanrasset,Tamanghasset,Wilaya de Tamanrasset,"Province of Tamanrasset, Algeria",administrative_area_level_1,Algeria,23.75,4.66667,29.123529@11.0868601*18.9600279@0.822672,144
DZ,DZ-14,Wilaya de Tiaret,Tiaret,Wilaya de Tiaret,"Tiaret, Algeria",administrative_area_level_1,Algeria,34.91667,1.58333,35.665791@2.7264359*34.0906491@0.52996,6
DZ,DZ-37,Wilaya de Tindouf,Tindouf,Wilaya de Tindouf,"Tindouf, Algeria",administrative_area_level_1,Algeria,27.41667,-5.83333,29.8733378@-3.107078*25.586248@-8.6666671,30
DZ,DZ-42,Wilaya de Tipaza,Tipaza,Wilaya de Tipaza,"Tipasa, Algeria",administrative_area_level_1,Algeria,36.58333,2.41667,36.6982155@2.906278*36.331772@1.705636,2
DZ,DZ-38,Wilaya de Tissemsilt,Tissemsilt,Wilaya de Tissemsilt,"Tissemsilt, Algeria",administrative_area_level_1,Algeria,35.75,1.75,35.9950491@2.4060419*35.5104709@1.328439,2
